,lon,lat,properties
26927,-74.002942,40.679114,yellow-16
26928,-74.002942,40.679114,yellow-16
26929,-74.002942,40.679114,yellow-16
26930,-74.002942,40.679114,yellow-16
26931,-74.002942,40.679114,yellow-16
26932,-74.002942,40.679114,yellow-16
26933,-74.002942,40.679114,yellow-16
26934,-74.002942,40.679114,yellow-16
26935,-74.003164,40.679378,yellow-16
26936,-74.003191,40.679413,yellow-16
26937,-74.003533,40.679785,yellow-16
26938,-74.003775,40.680083,yellow-16
26939,-74.004136,40.680537,yellow-16
26940,-74.00431,40.680763999999996,yellow-16
26941,-74.004453,40.680987,yellow-16
26942,-74.00456,40.681155,yellow-16
26943,-74.004984,40.681836,yellow-16
26944,-74.005029,40.681909,yellow-16
26945,-74.005087,40.682003,yellow-16
26946,-74.005506,40.682678,yellow-16
26947,-74.005598,40.682827,yellow-16
26948,-74.005831,40.683073,yellow-16
26949,-74.005978,40.683164,yellow-16
26950,-74.00607,40.683196,yellow-16
26951,-74.006124,40.683148,yellow-16
26952,-74.006666,40.682658,yellow-16
26953,-74.007228,40.682186,yellow-16
26954,-74.007303,40.682123,yellow-16
26955,-74.007387,40.682183,yellow-16
26956,-74.007867,40.682525,yellow-16
26957,-74.007939,40.682577,yellow-16
26958,-74.007996,40.682616,yellow-16
26959,-74.008082,40.682679,yellow-16
26960,-74.008404,40.682901,yellow-16
26961,-74.008466,40.682928,yellow-16
26962,-74.008534,40.682941,yellow-16
26963,-74.008579,40.682934,yellow-16
26964,-74.008631,40.682912,yellow-16
26965,-74.008674,40.682882,yellow-16
26966,-74.008832,40.682745,yellow-16
26967,-74.012005,40.679989,yellow-16
26968,-74.012116,40.679928,yellow-16
26969,-74.012208,40.679899,yellow-16
26970,-74.012283,40.679884,yellow-16
26971,-74.012404,40.679881,yellow-16
26972,-74.012511,40.679903,yellow-16
26973,-74.012621,40.679955,yellow-16
26974,-74.012644,40.67997,yellow-16
26975,-74.013115,40.680283,yellow-16
26976,-74.013766,40.680716,yellow-16
26977,-74.013823,40.680754,yellow-16
26978,-74.013818,40.680787,yellow-16
26979,-74.013869,40.680818,yellow-16
26980,-74.013899,40.680841,yellow-16
26981,-74.014024,40.680927,yellow-16
26982,-74.014049,40.680964,yellow-16
26983,-74.014051,40.681001,yellow-16
26984,-74.014033,40.681087,yellow-16
26985,-74.014023,40.681138,yellow-16
26986,-74.014013,40.681188,yellow-16
26987,-74.014015,40.681251,yellow-16
26988,-74.014032,40.681345,yellow-16
26989,-74.014082,40.681437,yellow-16
26990,-74.01415,40.681531,yellow-16
26991,-74.014654,40.68199,yellow-16
26992,-74.014738,40.682019,yellow-16
26993,-74.014816,40.681998,yellow-16
26994,-74.014858,40.681969,yellow-16
26995,-74.015018,40.681866,yellow-16
26996,-74.015065,40.681836,yellow-16
26997,-74.015261,40.68171,yellow-16
26998,-74.015357,40.681648,yellow-16
26999,-74.015579,40.681504,yellow-16
27000,-74.015632,40.681472,yellow-16
27001,-74.015862,40.681337,yellow-16
27002,-74.015893,40.681318,yellow-16
27003,-74.016153,40.681165,yellow-16
27004,-74.016434,40.681,yellow-16
27005,-74.01653,40.680943,yellow-16
27006,-74.016736,40.680816,yellow-16
27007,-74.017164,40.680559,yellow-16
27008,-74.017242,40.680517,yellow-16
27009,-74.017251,40.680513,yellow-16
27010,-74.017309,40.680481,yellow-16
27011,-74.01735,40.680459,yellow-16
27012,-74.017442,40.680408,yellow-16
27013,-74.017042,40.680132,yellow-16
27014,-74.016722,40.679914,yellow-16
27015,-74.015767,40.679265,yellow-16
27016,-74.015728,40.679239,yellow-16
27017,-74.015653,40.679188,yellow-16
27018,-74.015703,40.679146,yellow-16
27019,-74.015872,40.679003,yellow-16
27020,-74.016282,40.678656,yellow-16
27021,-74.016847,40.678176,yellow-16
27022,-74.016907,40.678126,yellow-16
27023,-74.016851,40.678087,yellow-16
27024,-74.015469,40.677144,yellow-16
27025,-74.015401,40.677098,yellow-16
27026,-74.015341,40.677149,yellow-16
27027,-74.015123,40.677335,yellow-16
27028,-74.014829,40.677586,yellow-16
27029,-74.014777,40.67763,yellow-16
27030,-74.014725,40.677675,yellow-16
27031,-74.014549,40.677824,yellow-16
27032,-74.014201,40.678121,yellow-16
27033,-74.014149,40.678165,yellow-16
27034,-74.014088,40.678216,yellow-16
27035,-74.013751,40.678503,yellow-16
27036,-74.01358,40.678649,yellow-16
27037,-74.013527,40.678694,yellow-16
27038,-74.013467,40.678653,yellow-16
27039,-74.012984,40.678325,yellow-16
27040,-74.012383,40.677917,yellow-16
27041,-74.012304,40.677863,yellow-16
27042,-74.012241,40.677917,yellow-16
27043,-74.011733,40.678348,yellow-16
27044,-74.011681,40.678393,yellow-16
27045,-74.011625,40.67844,yellow-16
27046,-74.011103,40.678885,yellow-16
27047,-74.011055,40.678926,yellow-16
27048,-74.010991,40.678981,yellow-16
27049,-74.010423,40.679465,yellow-16
27050,-74.009856,40.679948,yellow-16
27051,-74.009805,40.679991,yellow-16
27052,-74.00974,40.680046,yellow-16
27053,-74.00918,40.680522,yellow-16
27054,-74.008606,40.681013,yellow-16
27055,-74.008553,40.681058,yellow-16
27056,-74.008494,40.681109,yellow-16
27057,-74.007925,40.681592,yellow-16
27058,-74.007356,40.682077,yellow-16
27059,-74.007303,40.682123,yellow-16
27060,-74.007228,40.682186,yellow-16
27061,-74.006666,40.682658,yellow-16
27062,-74.006607,40.68262,yellow-16
27063,-74.006435,40.682498,yellow-16
27064,-74.006386,40.682411,yellow-16
27065,-74.006164,40.681863,yellow-16
27066,-74.006035,40.681639,yellow-16
27067,-74.005856,40.681426,yellow-16
27068,-74.005722,40.681239,yellow-16
27069,-74.005423,40.680843,yellow-16
27070,-74.004999,40.680336,yellow-16
27071,-74.00498,40.680313,yellow-16
27072,-74.004419,40.679548,yellow-16
27073,-74.003755,40.678795,yellow-16
27074,-74.003552,40.678572,yellow-16
27075,-74.003216,40.67813,yellow-16
27076,-74.003087,40.677963,yellow-16
27077,-74.002773,40.677615,yellow-16
27078,-74.002626,40.677441,yellow-16
27079,-74.002656,40.677379,yellow-16
27080,-74.002722,40.677241,yellow-16
27081,-74.002753,40.677177,yellow-16
27082,-74.002852,40.676975,yellow-16
27083,-74.002881,40.676915,yellow-16
27084,-74.002902,40.67687,yellow-16
27085,-74.003162,40.676336,yellow-16
27086,-74.003193,40.676271,yellow-16
27087,-74.003219,40.676218,yellow-16
27088,-74.003418,40.675809,yellow-16
27089,-74.003436,40.67577,yellow-16
27090,-74.003454,40.675722,yellow-16
27091,-74.003489,40.675622,yellow-16
27092,-74.003625,40.675661,yellow-16
27093,-74.004109,40.6758,yellow-16
27094,-74.004259,40.675842,yellow-16
27095,-74.004259,40.675842,yellow-16
27096,-74.00494,40.67603,yellow-16
27097,-74.005053,40.676062,yellow-16
27098,-74.00508,40.67607,yellow-16
27099,-74.004794,40.676655,yellow-16
27100,-74.004766,40.676711,yellow-16
27101,-74.004856,40.676736,yellow-16
